ID,Form,Lemma,POStag,NER,Head,DepRel,Deps,Clause Tag,Record ID,Sentence ID,Document ID,Document,Date
6,§,§,SYM,O,7,dep,7:dep,,4806,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
7,2,2,CD,NUMBER,1,nummod,1:nummod,,4807,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
8,(,(,-LRB-,O,10,punct,10:punct,,4808,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
9,Exh.,exh.,NN,O,10,compound,10:compound,,4809,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
10,A,a,NN,O,1,appos,1:appos,,4810,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
11,),),-RRB-,O,10,punct,10:punct,,4811,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
12,",",",",",",O,1,punct,1:punct,,4812,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
13,12-9-03,12-9-03,CD,DATE,1,nummod,1:nummod,,4813,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
14,),),-RRB-,O,1,punct,1:punct,,4814,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
15,Sec.,sec.,NN,O,1,dep,1:dep,,4815,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
16,75,75,CD,DATE,15,nummod,15:nummod,,4816,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
17,-,-,HYPH,DATE,15,punct,15:punct,,4817,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
18,18,18,CD,DATE,15,nummod,15:nummod,,4818,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
19,.,.,.,O,1,punct,1:punct,,4819,24,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
1,-,-,HYPH,O,2,punct,2:punct,,4820,25,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
2,Definitions,definition,NNS,O,0,ROOT,0:ROOT,,4821,25,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
3,.,.,.,O,2,punct,2:punct,,4822,25,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
1,Sustainable,sustainable,JJ,O,2,amod,2:amod,,4823,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
2,building,building,NN,O,0,ROOT,0:ROOT,,4824,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
3,:,:,:,O,2,punct,2:punct,,4825,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
4,Sustainable,sustainable,JJ,O,5,amod,5:amod,,4826,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
5,building,building,NN,O,6,nsubj,6:nsubj,,4827,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
6,means,mean,VBZ,O,2,parataxis,2:parataxis,,4828,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
7,the,the,DT,O,8,det,8:det,,4829,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
8,integration,integration,NN,O,15,nsubj,6:obj|15:nsubj,,4830,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
9,of,of,IN,O,11,case,11:case,,4831,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
10,building,building,NN,O,11,compound,11:compound,,4832,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
11,materials,material,NNS,O,8,nmod:of,8:nmod:of,,4833,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
12,and,and,CC,O,13,cc,13:cc,,4834,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
13,methods,method,NNS,O,11,conj:and,8:nmod:of|11:conj:and,,4835,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
14,that,that,WDT,O,8,ref,8:ref,,4836,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
15,promote,promote,VBP,O,8,acl:relcl,8:acl:relcl,,4837,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
16,environmental,environmental,JJ,O,17,amod,17:amod,,4838,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
17,quality,quality,NN,O,15,obj,15:obj,,4839,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
18,",",",",",",O,17,punct,17:punct,,4840,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
19,economic,economic,JJ,O,20,amod,20:amod,,4841,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
20,vitality,vitality,NN,O,17,conj:and,15:obj|17:conj:and,,4842,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
21,",",",",",",O,17,punct,17:punct,,4843,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
22,and,and,CC,O,24,cc,24:cc,,4844,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
23,social,social,JJ,O,24,amod,24:amod,,4845,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
24,benefit,benefit,NN,O,17,conj:and,15:obj|17:conj:and,,4846,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
25,through,through,IN,O,28,case,28:case,,4847,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
26,the,the,DT,O,28,det,28:det,,4848,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
27,integrated,integrate,VBN,O,28,amod,28:amod,,4849,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
28,design,design,NN,O,24,nmod:through,24:nmod:through,,4850,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
29,",",",",",",O,28,punct,28:punct,,4851,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
30,construction,construction,NN,O,28,conj:and,24:nmod:through|28:conj:and,,4852,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
31,and,and,CC,O,32,cc,32:cc,,4853,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
32,operation,operation,NN,O,28,conj:and,24:nmod:through|28:conj:and,,4854,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
33,of,of,IN,O,36,case,36:case,,4855,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
34,the,the,DT,O,36,det,36:det,,4856,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
35,built,build,VBN,O,36,amod,36:amod,,4857,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
36,environment,environment,NN,O,28,nmod:of,28:nmod:of,,4858,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
37,.,.,.,O,2,punct,2:punct,,4859,26,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
1,Sustainable,sustainable,JJ,O,2,amod,2:amod,,4860,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
2,building,building,NN,O,3,nsubj,3:nsubj,,4861,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
3,merges,merge,VBZ,O,0,ROOT,0:ROOT,,4862,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
4,sound,sound,NN,O,3,obj,3:obj,,4863,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
5,",",",",",",O,4,punct,4:punct,,4864,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
6,environmentally,environmentally,RB,O,7,advmod,7:advmod,,4865,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
7,responsible,responsible,JJ,O,8,amod,8:amod,,4866,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
8,practices,practice,NNS,O,4,appos,4:appos,,4867,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
9,into,into,IN,O,11,case,11:case,,4868,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
10,one,one,CD,NUMBER,11,nummod,11:nummod,,4869,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
11,discipline,discipline,NN,O,13,nsubj,8:nmod:into|13:nsubj,,4870,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
12,that,that,WDT,O,11,ref,11:ref,,4871,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
13,looks,look,VBZ,O,11,acl:relcl,11:acl:relcl,,4872,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
14,at,at,IN,O,21,case,21:case,,4873,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
15,the,the,DT,O,21,det,21:det,,4874,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
16,environmental,environmental,JJ,O,21,amod,21:amod,,4875,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
17,",",",",",",O,16,punct,16:punct,,4876,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
18,economic,economic,JJ,O,21,amod,16:conj:and|21:amod,,4877,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
19,and,and,CC,O,20,cc,20:cc,,4878,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
20,social,social,JJ,O,21,amod,16:conj:and|21:amod,,4879,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
21,effects,effect,NNS,O,13,obl:at,13:obl:at,,4880,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
22,of,of,IN,O,24,case,24:case,,4881,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
23,a,a,DT,O,24,det,24:det,,4882,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
24,building,building,NN,O,21,nmod:of,21:nmod:of,,4883,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
25,or,or,CC,O,26,cc,26:cc,,4884,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
26,built,build,VBN,O,24,conj:or,21:nmod:of|24:conj:or,,4885,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
27,project,project,NN,O,24,dep,24:dep,,4886,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
28,as,as,IN,O,30,case,30:case,,4887,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
29,a,a,DT,O,30,det,30:det,,4888,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
30,whole,whole,JJ,O,27,nmod:as,27:nmod:as,,4889,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
31,.,.,.,O,3,punct,3:punct,,4890,27,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
1,Sustainable,sustainable,JJ,O,2,amod,2:amod,,4891,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
2,design,design,NN,O,3,nsubj,3:nsubj,,4892,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
3,encompasses,encompass,VBZ,O,0,ROOT,0:ROOT,,4893,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
4,the,the,DT,O,7,det,7:det,,4894,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
5,following,follow,VBG,O,7,amod,7:amod,,4895,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
6,broad,broad,JJ,O,7,amod,7:amod,,4896,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
7,topics,topic,NNS,O,3,obj,3:obj,,4897,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
8,:,:,:,O,7,punct,7:punct,,4898,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
9,energy,energy,NN,O,10,compound,10:compound,,4899,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
10,use,use,NN,O,7,dep,7:dep,,4900,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
11,",",",",",",O,10,punct,10:punct,,4901,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
12,water,water,NN,O,13,compound,13:compound,,4902,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
13,use,use,NN,O,10,conj:and,7:dep|10:conj:and,,4903,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
14,",",",",",",O,10,punct,10:punct,,4904,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
15,indoor,indoor,JJ,O,17,amod,17:amod,,4905,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
16,environmental,environmental,JJ,O,17,amod,17:amod,,4906,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
17,quality,quality,NN,O,10,conj:and,7:dep|10:conj:and,,4907,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
18,",",",",",",O,10,punct,10:punct,,4908,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
19,materials,material,NNS,O,20,compound,20:compound,,4909,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
20,selection,selection,NN,O,10,conj:and,7:dep|10:conj:and,,4910,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
21,",",",",",",O,10,punct,10:punct,,4911,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
22,stormwater,stormwater,NN,O,23,compound,23:compound,,4912,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
23,infiltration,infiltration,NN,O,10,conj:and,7:dep|10:conj:and,,4913,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
24,and,and,CC,O,28,cc,28:cc,,4914,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
25,the,the,DT,O,28,det,28:det,,4915,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
26,building,building,NN,O,28,compound,28:compound,,4916,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
27,energy,energy,NN,O,28,compound,28:compound,,4917,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
28,management,management,NN,O,10,conj:and,7:dep|10:conj:and,,4918,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
29,.,.,.,O,3,punct,3:punct,,4919,28,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
1,Life,life,NN,O,2,compound,2:compound,,4920,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
2,cycle,cycle,NN,O,4,compound,4:compound,,4921,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
3,cost,cost,NN,O,4,compound,4:compound,,4922,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
4,analysis,analysis,NN,O,0,ROOT,0:ROOT,,4923,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
5,:,:,:,O,4,punct,4:punct,,4924,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
6,An,a,DT,O,8,det,8:det,,4925,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
7,inclusive,inclusive,JJ,O,8,amod,8:amod,,4926,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
8,approach,approach,NN,O,4,dep,4:dep,,4927,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
9,to,to,IN,O,10,mark,10:mark,,4928,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
10,costing,cost,VBG,O,8,acl:to,8:acl:to,,4929,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
11,a,a,DT,O,12,det,12:det,,4930,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
12,program,program,NN,O,10,obj,10:obj,,4931,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
13,",",",",",",O,12,punct,12:punct,,4932,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
14,facility,facility,NN,O,12,conj:or,10:obj|12:conj:or,,4933,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
15,",",",",",",O,12,punct,12:punct,,4934,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
16,or,or,CC,O,17,cc,17:cc,,4935,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
17,group,group,NN,O,12,conj:or,10:obj|12:conj:or,,4936,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
18,of,of,IN,O,19,case,19:case,,4937,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
19,facilities,facility,NNS,O,17,nmod:of,17:nmod:of,,4938,29,3,"=hyperlink(""/Users/macarahmorgan/Guldi-Lab/Sample/Sustainable Design Standards/09-28-2023_Codes.txt"")",09-28-2023
